order_id,customer_id,order_value,cancellation_reason,cancelled,device_type,shipping_method,customer_tenure_days,order_date,product_type
2060,C1161,260.67,Payment Issue,0,Mobile,Standard,599,2024-03-19,Home
2061,C2636,730.45,Out of Stock,0,Desktop,Standard,22,2024-06-13,Beauty
2062,C1571,58.13,Shipping Delay,0,Tablet,Standard,292,2024-11-29,Toys
2063,C2561,558.27,Payment Issue,0,Desktop,Standard,1290,2024-04-28,Clothing
2064,C1320,154.37,Other,0,Mobile,Standard,1552,2024-02-26,Home
2065,C2966,262.05,Other,0,Mobile,Standard,475,2024-07-06,Toys
2066,C1856,338.26,Out of Stock,0,Tablet,Express,951,2024-02-21,Toys
2067,C1373,727.33,Other,0,Desktop,Standard,450,2024-03-12,Electronics
2068,C0873,201.64,Payment Issue,1,Mobile,Standard,897,2024-08-28,Beauty
2069,C1253,,Payment Issue,1,Mobile,Standard,284,2024-11-19,Electronics
2070,C2318,261.76,Payment Issue,0,Desktop,Standard,1336,2024-04-09,Electronics
2071,C1852,92.69,Out of Stock,1,Mobile,Express,1185,2024-12-03,Clothing
2072,C2846,111.59,Payment Issue,0,Mobile,Standard,589,2024-06-03,Beauty
2073,C1315,463.34,Other,0,Mobile,Express,121,2024-02-28,Clothing
2074,C0725,58.11,Payment Issue,0,Mobile,Express,1504,2024-10-01,Toys
2075,C2053,34.44,Changed Mind,0,Mobile,Standard,1135,2024-09-15,Clothing
2076,C2899,574.39,Customer Service,0,Mobile,Express,1262,2024-07-19,Toys
2077,C0078,295.7,Payment Issue,1,Mobile,Express,1233,2024-10-21,Electronics
2078,C2622,109.05,Payment Issue,0,Desktop,Standard,1372,2024-11-17,Clothing
2079,C0132,210.35,Shipping Delay,0,Desktop,Standard,510,2024-11-24,Beauty
2080,C0601,517.25,Changed Mind,1,Mobile,Standard,1,2024-10-10,Clothing
2081,C1773,227.67,Payment Issue,1,Tablet,Standard,891,2024-06-24,Toys
2082,C1066,400.67,Changed Mind,0,Mobile,Standard,1738,2024-04-07,Home
2083,C2137,106.14,Out of Stock,0,Mobile,Standard,798,2024-12-14,Beauty
2084,C2450,474.59,Other,0,Mobile,Standard,628,2024-06-30,Toys
2085,C2344,259.7,Customer Service,0,Desktop,Express,460,2024-09-28,Home
2086,C1864,505.31,Changed Mind,0,Mobile,Standard,951,2024-02-04,Beauty
2087,C1319,648.63,Changed Mind,0,Mobile,Standard,1505,2024-11-26,Home
2088,C0616,493.2,Out of Stock,0,Desktop,Standard,1649,2024-12-28,Electronics
2089,C2848,243.64,Other,0,Mobile,Standard,1609,2024-03-27,Electronics
2090,C2470,212.04,Payment Issue,0,Desktop,Standard,971,2024-06-06,Clothing
2091,C1889,268.66,Changed Mind,0,Desktop,Standard,1264,2024-11-20,Clothing
2092,C1047,140.05,Product Quality,0,Tablet,Standard,981,2024-04-25,Clothing
2093,C0575,153.13,Other,0,Mobile,Express,813,2024-01-08,Clothing
2094,C2191,634.65,Payment Issue,0,Mobile,Standard,53,2024-04-16,Home
2095,C0993,313.94,Payment Issue,0,Tablet,Standard,1694,2024-04-16,Beauty
2096,C2713,354.44,Payment Issue,0,Desktop,Standard,1490,2024-04-23,Beauty
2097,C2193,479.3,Payment Issue,0,Desktop,Standard,108,2024-01-10,Clothing
2098,C1249,475.83,Shipping Delay,0,Mobile,Express,279,2024-10-10,Electronics
2099,C0503,63.23,Shipping Delay,0,Mobile,Standard,1688,2024-02-29,Toys
2100,C1998,666.92,Shipping Delay,0,Mobile,Standard,1698,2024-09-22,Clothing
2101,C0821,150.09,Payment Issue,0,Mobile,Standard,1080,2024-04-11,Clothing
2102,C2152,581.23,Payment Issue,1,Mobile,Standard,839,2024-03-03,Electronics
2103,C1971,620.41,Payment Issue,0,Mobile,Standard,836,2024-06-23,Toys
2104,C0198,574.77,Changed Mind,0,Mobile,Standard,1237,2024-07-15,Home
2105,C1670,467.39,Product Quality,0,Mobile,Standard,1531,2024-11-07,Home
2106,C2627,21.54,Payment Issue,0,Mobile,Standard,1051,2024-08-09,Toys
2107,C2439,294.7,Payment Issue,0,Mobile,Standard,203,2024-07-08,Toys
2108,C1203,487.82,Changed Mind,0,Mobile,Standard,544,2024-05-07,Home
2109,C2602,316.09,Changed Mind,0,Mobile,Express,308,2024-11-29,Clothing
2110,C1472,,Out of Stock,0,Mobile,Express,1657,2024-02-15,Clothing
2111,C1647,253.95,Customer Service,0,Mobile,Standard,527,2024-03-09,Electronics
2112,C1693,241.89,Payment Issue,0,Desktop,Standard,1689,2024-10-27,Toys
2113,C1313,220.14,Product Quality,1,Mobile,Standard,1366,2024-12-16,Clothing
2114,C2036,272.9,Changed Mind,1,Desktop,Standard,1008,2024-12-29,Clothing
2115,C0478,450.35,Changed Mind,0,Desktop,Standard,1241,2024-02-27,Electronics
2116,C1255,568.54,Other,1,Desktop,Standard,616,2024-08-03,Toys
2117,C0923,533.43,Payment Issue,0,Mobile,Standard,1612,2024-04-24,Electronics
2118,C0420,648.1,Shipping Delay,0,Mobile,Standard,1110,2024-01-10,Electronics
2119,C2205,709.87,Changed Mind,0,Desktop,Express,30,2024-09-25,Home
2120,C2598,654.7,Out of Stock,0,Tablet,Express,99,2024-10-18,Electronics
2121,C1121,24.97,Product Quality,0,Tablet,Standard,666,2024-03-26,Toys
2122,C0951,591.38,Other,0,Mobile,Standard,803,2024-05-26,Clothing
2123,C2337,174.64,Customer Service,0,Desktop,Standard,1338,2024-04-27,Clothing
2124,C1278,115.01,Out of Stock,0,Desktop,Standard,494,2024-05-14,Home
2125,C2244,514.41,Payment Issue,0,Desktop,Express,1641,2024-01-15,Toys
2126,C2646,262.6,Shipping Delay,0,Mobile,Express,470,2024-12-02,Clothing
2127,C1858,55.12,Product Quality,0,Mobile,Standard,741,2024-10-28,Electronics
2128,C0517,118.73,Payment Issue,0,Mobile,Standard,1538,2024-07-24,Beauty
2129,C1659,10.73,Changed Mind,0,Mobile,Standard,733,2024-08-20,Beauty
2130,C1866,723.55,Customer Service,0,Desktop,Standard,1656,2024-10-30,Beauty
2131,C2913,29.45,Out of Stock,0,Tablet,Express,1695,2024-03-06,Beauty
2132,C1142,175.47,Changed Mind,0,Desktop,Standard,1806,2024-01-04,Electronics
2133,C2854,338.85,Other,0,Mobile,Standard,997,2024-01-03,Clothing
2134,C1933,291.69,Payment Issue,1,Desktop,Standard,330,2024-09-15,Home
2135,C0815,730.26,Payment Issue,0,Mobile,Standard,1217,2024-07-21,Electronics
2136,C2276,,Shipping Delay,0,Desktop,Standard,1753,2024-11-20,Clothing
2137,C1901,414.65,Changed Mind,0,Desktop,Standard,1214,2024-08-27,Toys
2138,C2264,547.58,Product Quality,0,Mobile,Standard,251,2024-04-02,Clothing
2139,C2996,746.04,Payment Issue,0,Mobile,Standard,1761,2024-10-10,Clothing
2140,C2063,500.09,Changed Mind,0,Mobile,Standard,1024,2024-01-23,Clothing
2141,C2095,644.97,Payment Issue,0,Mobile,Standard,1482,2024-10-12,Electronics
2142,C2372,76.14,Other,0,Desktop,Express,1668,2024-11-13,Clothing
2143,C2892,314.89,Changed Mind,0,Mobile,Standard,1113,2024-03-27,Clothing
2144,C0130,305.42,Changed Mind,0,Mobile,Standard,517,2024-02-20,Toys
2145,C0095,710.17,Payment Issue,0,Mobile,Standard,1506,2024-10-23,Toys
2146,C2675,129.58,Payment Issue,1,Desktop,Standard,1779,2024-11-15,Beauty
2147,C2803,,Changed Mind,1,Mobile,Standard,1668,2024-02-12,Electronics
2148,C1956,269.56,Payment Issue,0,Mobile,Standard,1139,2024-07-22,Clothing
2149,C0794,53.03,Out of Stock,0,Desktop,Express,72,2024-12-12,Beauty
2150,C1835,154.14,Out of Stock,1,Mobile,Standard,155,2024-02-27,Beauty
2151,C2117,772.52,Product Quality,0,Mobile,Standard,722,2024-02-28,Electronics
2152,C1684,348.27,Shipping Delay,0,Desktop,Standard,68,2024-06-16,Beauty
2153,C0011,509.3,Changed Mind,0,Mobile,Express,470,2024-06-22,Beauty
2154,C1866,583.63,Payment Issue,1,Desktop,Express,491,2024-11-13,Electronics
2155,C2920,299.9,Product Quality,1,Mobile,Standard,299,2024-07-25,Home
2156,C2598,126.31,Product Quality,0,Mobile,Standard,1167,2024-04-20,Beauty
2157,C0712,173.2,Payment Issue,0,Mobile,Express,1734,2024-01-23,Toys
2158,C2071,,Other,0,Desktop,Standard,1229,2024-08-20,Beauty
2159,C0815,512.49,Payment Issue,0,Mobile,Standard,917,2024-10-01,Electronics
2160,C0346,324.64,Payment Issue,0,Mobile,Standard,712,2024-06-20,Electronics
2161,C2350,15.38,Payment Issue,0,Mobile,Standard,750,2024-01-11,Home
2162,C0363,423.49,Other,0,Mobile,Standard,406,2024-02-29,Home
2163,C2444,738.0,Out of Stock,0,Desktop,Standard,938,2024-08-19,Toys
2164,C2266,651.54,Product Quality,1,Tablet,Standard,579,2024-08-22,Toys
2165,C2189,661.92,Payment Issue,0,Desktop,Standard,1706,2024-01-03,Beauty
2166,C0985,638.1,Out of Stock,0,Mobile,Standard,1320,2024-05-23,Home
2167,C1640,265.75,Changed Mind,0,Mobile,Standard,581,2024-08-17,Toys
2168,C0828,614.5,Customer Service,0,Desktop,Standard,798,2024-01-09,Beauty
2169,C2731,123.1,Payment Issue,0,Tablet,Standard,528,2024-10-23,Clothing
2170,C0356,,Payment Issue,1,Mobile,Standard,136,2024-10-20,Beauty
2171,C1348,516.84,Payment Issue,0,Mobile,Standard,218,2024-11-20,Toys
2172,C2936,30.2,Other,0,Mobile,Standard,517,2024-07-11,Beauty
2173,C1864,632.5,Out of Stock,0,Mobile,Standard,1733,2024-10-17,Clothing
2174,C0127,723.57,Changed Mind,0,Mobile,Standard,1471,2024-05-06,Toys
2175,C0604,221.26,Changed Mind,0,Tablet,Standard,131,2024-02-17,Beauty
2176,C1929,651.79,Other,0,Mobile,Standard,1386,2024-04-16,Toys
2177,C1014,75.1,Other,0,Mobile,Express,1367,2024-09-20,Beauty
2178,C0051,483.97,Product Quality,0,Mobile,Standard,1719,2024-09-09,Electronics
2179,C2827,393.66,Changed Mind,1,Tablet,Express,1041,2024-01-27,Toys
2180,C1431,441.28,Payment Issue,0,Mobile,Standard,1439,2024-01-09,Toys
2181,C1793,741.7,Other,1,Mobile,Express,1748,2024-08-07,Toys
2182,C2862,698.34,Changed Mind,0,Mobile,Standard,559,2024-06-06,Toys
2183,C1637,630.22,Changed Mind,0,Mobile,Standard,1564,2024-01-14,Beauty
2184,C1646,,Out of Stock,0,Desktop,Standard,927,2024-01-29,Home
2185,C2468,730.34,Other,0,Mobile,Express,1176,2024-01-26,Beauty
2186,C1206,87.03,Changed Mind,0,Mobile,Standard,331,2024-08-01,Clothing
2187,C2873,684.13,Out of Stock,0,Desktop,Express,1773,2024-05-22,Electronics
2188,C1855,269.25,Customer Service,0,Mobile,Standard,318,2024-04-24,Beauty
2189,C0567,52.48,Changed Mind,0,Mobile,Standard,1800,2024-11-24,Beauty
2190,C2419,538.79,Payment Issue,0,Tablet,Express,1222,2024-08-05,Toys
2191,C0936,192.71,Other,0,Mobile,Express,1549,2024-03-21,Clothing
2192,C1935,202.42,Other,0,Desktop,Standard,1811,2024-07-19,Toys
2193,C2709,251.78,Customer Service,0,Desktop,Standard,979,2024-03-07,Toys
2194,C1333,60.31,Shipping Delay,0,Tablet,Standard,1033,2024-09-05,Home
2195,C0202,149.93,Changed Mind,0,Mobile,Standard,1162,2024-05-23,Electronics
2196,C2361,14.06,Other,0,Mobile,Standard,166,2024-05-20,Home
2197,C0117,361.87,Changed Mind,0,Mobile,Standard,146,2024-12-11,Toys
2198,C0937,76.56,Customer Service,0,Mobile,Standard,1426,2024-04-05,Electronics
2199,C0575,549.3,Other,1,Mobile,Express,1780,2024-04-27,Beauty
2200,C2292,196.14,Shipping Delay,0,Tablet,Standard,938,2024-11-13,Clothing
2201,C0537,755.42,Customer Service,0,Desktop,Standard,444,2024-07-03,Home
2202,C1626,698.29,Product Quality,0,Mobile,Standard,69,2024-10-18,Clothing
2203,C2123,238.66,Payment Issue,0,Mobile,Express,1351,2024-09-01,Toys
2204,C0386,628.74,Shipping Delay,0,Mobile,Standard,832,2024-07-19,Electronics
2205,C0475,644.56,Payment Issue,0,Desktop,Standard,918,2024-10-04,Beauty
2206,C0418,789.38,Out of Stock,1,Mobile,Express,615,2024-12-26,Electronics
2207,C2395,482.29,Payment Issue,1,Mobile,Standard,1252,2024-04-19,Clothing
2208,C2688,74.75,Changed Mind,0,Tablet,Standard,1673,2024-07-30,Clothing
2209,C0939,521.0,Customer Service,0,Mobile,Express,318,2024-09-15,Beauty
2210,C0955,503.73,Other,0,Desktop,Standard,35,2024-06-12,Beauty
2211,C0876,514.3,Changed Mind,0,Mobile,Express,1653,2024-04-06,Electronics
2212,C0763,252.65,Out of Stock,0,Desktop,Express,254,2024-07-28,Home
2213,C1203,689.15,Out of Stock,1,Mobile,Standard,1336,2024-02-05,Electronics
2214,C1206,767.98,Other,0,Mobile,Standard,961,2024-09-22,Clothing
2215,C0664,181.99,Out of Stock,0,Tablet,Standard,334,2024-04-09,Electronics
2216,C0025,79.64,Shipping Delay,1,Desktop,Express,1043,2024-01-21,Toys
2217,C1991,163.68,Other,0,Mobile,Standard,297,2024-08-04,Electronics
2218,C1204,658.24,Changed Mind,0,Mobile,Standard,1044,2024-04-13,Electronics
2219,C0710,544.55,Other,0,Mobile,Standard,477,2024-04-21,Toys
2220,C1880,512.48,Other,0,Desktop,Express,1791,2024-08-06,Clothing
2221,C1185,327.42,Other,0,Mobile,Standard,1783,2024-04-29,Beauty
2222,C2225,466.48,Changed Mind,0,Desktop,Standard,471,2024-09-05,Electronics
2223,C0285,253.22,Changed Mind,0,Mobile,Standard,961,2024-11-30,Home
2224,C0063,386.99,Other,1,Mobile,Express,1701,2024-04-05,Beauty
2225,C1003,636.52,Changed Mind,0,Desktop,Standard,469,2024-07-06,Home
2226,C0662,785.18,Shipping Delay,0,Mobile,Standard,1372,2024-12-29,Electronics
2227,C2714,746.67,Payment Issue,0,Desktop,Standard,766,2024-05-23,Home
2228,C2204,747.75,Payment Issue,0,Mobile,Standard,589,2024-01-28,Beauty
2229,C1493,327.76,Changed Mind,0,Mobile,Standard,791,2024-01-06,Home
2230,C0967,380.34,Out of Stock,1,Mobile,Standard,1817,2024-11-12,Home
2231,C0849,567.45,Changed Mind,1,Mobile,Standard,385,2024-09-18,Beauty
2232,C1108,738.53,Out of Stock,0,Mobile,Standard,941,2024-08-17,Beauty
2233,C0689,122.18,Out of Stock,1,Mobile,Express,1569,2024-05-01,Beauty
2234,C0148,250.35,Shipping Delay,0,Desktop,Standard,445,2024-07-12,Beauty
2235,C0342,120.01,Shipping Delay,0,Mobile,Standard,98,2024-04-14,Toys
2236,C2524,493.49,Changed Mind,0,Mobile,Express,654,2024-07-17,Electronics
2237,C1087,251.98,Changed Mind,1,Mobile,Express,1078,2024-03-02,Beauty
2238,C1725,267.63,Payment Issue,0,Mobile,Standard,1026,2024-10-10,Clothing
2239,C1384,66.02,Out of Stock,0,Mobile,Express,1355,2024-03-20,Home
2240,C2609,286.34,Out of Stock,0,Mobile,Standard,933,2024-06-23,Beauty
2241,C0327,691.37,Out of Stock,0,Mobile,Express,1458,2024-01-09,Beauty
2242,C1793,194.13,Changed Mind,0,Mobile,Standard,1509,2024-06-28,Electronics
2243,C1760,559.2,Product Quality,0,Mobile,Standard,1242,2024-09-27,Beauty
2244,C0990,507.41,Payment Issue,0,Desktop,Standard,1234,2024-06-10,Toys
2245,C2263,692.15,Other,0,Desktop,Express,816,2024-10-02,Clothing
2246,C2483,114.51,Payment Issue,0,Mobile,Standard,1519,2024-07-24,Clothing
2247,C0952,782.3,Other,1,Tablet,Express,660,2024-02-29,Beauty
2248,C0723,470.28,Out of Stock,0,Mobile,Standard,231,2024-07-04,Electronics
2249,C2080,796.42,Changed Mind,0,Mobile,Standard,599,2024-03-15,Beauty
2250,C2718,730.1,Changed Mind,0,Desktop,Standard,919,2024-04-03,Home
2251,C2333,185.0,Payment Issue,0,Desktop,Standard,1746,2024-03-07,Clothing
2252,C0429,54.37,Changed Mind,1,Tablet,Standard,1758,2024-01-02,Home
2253,C1501,211.95,Payment Issue,0,Tablet,Standard,1171,2024-06-26,Toys
2254,C0286,426.78,Shipping Delay,0,Mobile,Express,1230,2024-05-21,Clothing
2255,C2066,145.56,Changed Mind,0,Tablet,Standard,359,2024-02-13,Clothing
2256,C0769,142.29,Product Quality,0,Tablet,Express,1442,2024-06-22,Toys
2257,C2638,375.45,Payment Issue,0,Mobile,Standard,1762,2024-10-21,Home
2258,C1395,36.28,Other,0,Tablet,Standard,1440,2024-08-18,Beauty
2259,C0194,106.29,Out of Stock,0,Mobile,Standard,871,2024-08-23,Electronics
2260,C2550,338.53,Payment Issue,0,Desktop,Express,1719,2024-04-02,Home
2261,C0988,59.87,Changed Mind,1,Mobile,Standard,1576,2024-02-13,Toys
2262,C1137,323.44,Payment Issue,0,Mobile,Express,1205,2024-01-27,Toys
2263,C2162,384.46,Payment Issue,0,Mobile,Standard,555,2024-09-28,Toys
2264,C1702,366.5,Out of Stock,0,Mobile,Express,1233,2024-02-08,Clothing
2265,C0947,696.65,Shipping Delay,0,Desktop,Express,249,2024-10-15,Beauty
2266,C0831,428.75,Other,0,Mobile,Standard,1535,2024-09-04,Clothing
2267,C1921,379.7,Out of Stock,0,Mobile,Standard,595,2024-02-19,Clothing
2268,C2973,334.46,Other,0,Mobile,Standard,138,2024-12-24,Clothing
2269,C0055,655.92,Other,0,Desktop,Express,989,2024-10-09,Toys
2270,C0800,717.09,Other,0,Desktop,Standard,1254,2024-07-27,Home
2271,C0778,684.06,Out of Stock,0,Desktop,Standard,909,2024-05-03,Electronics
2272,C1482,542.1,Payment Issue,1,Desktop,Standard,11,2024-12-07,Electronics
2273,C1902,118.52,Payment Issue,0,Mobile,Standard,979,2024-09-05,Beauty
2274,C2210,228.73,Shipping Delay,0,Mobile,Standard,272,2024-10-10,Beauty
2275,C2135,46.39,Changed Mind,0,Mobile,Standard,487,2024-05-30,Toys
2276,C0055,745.35,Payment Issue,0,Tablet,Standard,1113,2024-03-04,Electronics
2277,C1824,532.03,Out of Stock,1,Desktop,Express,1048,2024-08-28,Home
2278,C1202,599.63,Payment Issue,0,Mobile,Express,537,2024-06-15,Toys
2279,C0833,256.14,Product Quality,0,Mobile,Standard,1688,2024-08-27,Beauty
2280,C0313,678.07,Payment Issue,1,Mobile,Express,984,2024-02-18,Toys
2281,C2807,215.09,Shipping Delay,0,Desktop,Standard,1595,2024-07-05,Beauty
2282,C1859,11.3,Product Quality,0,Mobile,Standard,1083,2024-05-27,Electronics
2283,C2008,307.37,Payment Issue,1,Desktop,Standard,1818,2024-07-07,Toys
2284,C2007,460.9,Out of Stock,0,Mobile,Express,1194,2024-04-20,Clothing
2285,C2491,388.18,Product Quality,0,Mobile,Express,587,2024-09-21,Beauty
2286,C1791,691.04,Changed Mind,0,Desktop,Standard,787,2024-10-05,Clothing
2287,C0328,93.27,Payment Issue,0,Mobile,Standard,1470,2024-08-24,Beauty
2288,C2809,447.52,Changed Mind,0,Tablet,Standard,1743,2024-06-07,Clothing
2289,C2627,415.25,Out of Stock,0,Mobile,Standard,920,2024-02-29,Electronics
2290,C1288,232.3,Out of Stock,0,Mobile,Standard,1690,2024-11-12,Electronics
2291,C2144,659.56,Payment Issue,0,Mobile,Standard,1715,2024-03-15,Home
2292,C1112,604.75,Out of Stock,0,Desktop,Standard,1617,2024-08-15,Home
2293,C1312,588.96,Changed Mind,0,Desktop,Standard,1033,2024-06-02,Home
2294,C2862,702.19,Customer Service,1,Mobile,Standard,242,2024-12-21,Toys
2295,C2539,581.0,Changed Mind,0,Mobile,Standard,1201,2024-11-05,Beauty
2296,C0452,193.15,Customer Service,0,Mobile,Standard,797,2024-10-13,Toys
2297,C1524,567.39,Changed Mind,0,Mobile,Express,256,2024-08-28,Home
2298,C0165,253.09,Product Quality,0,Mobile,Standard,309,2024-08-14,Beauty
2299,C0182,,Out of Stock,0,Mobile,Standard,515,2024-06-17,Toys
2300,C2517,67.67,Shipping Delay,0,Mobile,Standard,1238,2024-10-10,Electronics
2301,C0910,597.78,Changed Mind,0,Mobile,Standard,1053,2024-12-11,Beauty
2302,C2783,571.69,Product Quality,0,Mobile,Standard,1369,2024-09-18,Home
2303,C0823,195.25,Changed Mind,0,Mobile,Standard,1088,2024-10-16,Electronics
2304,C0944,602.01,Out of Stock,0,Mobile,Standard,635,2024-12-13,Beauty
2305,C2002,735.09,Out of Stock,1,Mobile,Standard,796,2024-12-29,Toys
2306,C2055,95.34,Customer Service,0,Desktop,Standard,1176,2024-01-09,Home
2307,C0330,193.78,Shipping Delay,1,Mobile,Express,39,2024-12-14,Toys
2308,C0775,602.71,Changed Mind,1,Mobile,Standard,1049,2024-04-07,Electronics
2309,C2199,226.86,Shipping Delay,1,Mobile,Standard,1296,2024-01-12,Electronics
2310,C0147,503.48,Shipping Delay,1,Desktop,Standard,1182,2024-09-28,Electronics
2311,C0915,74.12,Other,0,Mobile,Standard,1724,2024-03-11,Beauty
2312,C1572,367.24,Customer Service,0,Tablet,Express,1799,2024-05-14,Home
2313,C1309,,Shipping Delay,0,Mobile,Standard,580,2024-09-15,Electronics
2314,C2748,,Changed Mind,0,Mobile,Standard,0,2024-01-05,Toys
2315,C0082,653.91,Product Quality,1,Mobile,Standard,78,2024-08-26,Home
2316,C0514,703.19,Out of Stock,0,MOBILE,Express,1251,2024-10-20,Toys
2317,C1921,,Other,0,Mobile,Standard,1350,2024-11-30,Toys
2318,C2863,540.55,Payment Issue,0,Mobile,Standard,1581,2024-04-08,Electronics
2319,C2757,35.06,Payment Issue,0,Mobile,Standard,619,2024-05-30,Home
2320,C1940,432.62,Payment Issue,0,Mobile,Express,500,2024-09-14,Clothing
2321,C0746,39.78,Shipping Delay,0,Mobile,Standard,1498,2024-12-21,Beauty
2322,C1410,648.37,Other,0,Mobile,Standard,1378,2024-05-28,Clothing
2323,C0707,263.37,Payment Issue,0,Mobile,Standard,1147,2024-05-21,Beauty
2324,C0471,454.32,Product Quality,0,Desktop,Standard,1683,2024-09-07,Home
2325,C0396,230.76,Shipping Delay,0,Mobile,Express,977,2024-08-21,Electronics
2326,C1556,628.18,Product Quality,0,Mobile,Standard,1447,2024-05-11,Home
2327,C2309,710.34,Changed Mind,1,Mobile,Standard,1275,2024-02-16,Clothing
2328,C0805,324.93,Customer Service,0,Mobile,Express,1537,2024-04-03,Toys
2329,C0934,691.71,Payment Issue,0,Mobile,Standard,1757,2024-09-05,Beauty
2330,C1280,220.99,Product Quality,0,Mobile,Standard,1724,2024-12-21,Beauty
2331,C1758,432.38,Changed Mind,0,Mobile,Standard,1530,2024-01-20,Clothing
2332,C0905,688.42,Out of Stock,0,Tablet,Standard,485,2024-06-28,Electronics
2333,C1077,267.45,Customer Service,0,Mobile,Standard,477,2024-09-28,Home
2334,C2988,763.69,Changed Mind,1,Mobile,Standard,1606,2024-05-15,Clothing
2335,C1891,106.28,Payment Issue,0,Desktop,Standard,332,2024-08-24,Home
2336,C1524,24.44,Shipping Delay,0,Mobile,Standard,1632,2024-07-08,Electronics
2337,C2902,724.27,Out of Stock,1,Desktop,Express,1255,2024-07-30,Toys
2338,C1388,64.23,Out of Stock,0,Mobile,Express,1565,2024-03-04,Home
2339,C1304,793.59,Changed Mind,0,Mobile,Standard,29,2024-12-25,Electronics
2340,C0593,761.6,Payment Issue,0,Desktop,Express,726,2024-06-12,Clothing
2341,C2762,118.25,Changed Mind,1,Tablet,Standard,172,2024-02-07,Toys
2342,C2680,434.69,Payment Issue,1,Desktop,Express,791,2024-08-02,Toys
2343,C2107,156.09,Other,1,Mobile,Standard,467,2024-01-19,Toys
2344,C0128,348.24,Payment Issue,0,Mobile,Standard,1499,2024-09-10,Beauty
2345,C0736,58.53,Changed Mind,0,Mobile,Standard,722,2024-03-14,Electronics
2346,C2769,186.9,Payment Issue,0,Desktop,Standard,1340,2024-05-20,Home
